Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps
LA PAMPA,Atreucó,Macachín,42007020,3,,,232,1,,313,,,,,,,220,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Atreucó,Miguel Riglos,42007030,110,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Atreucó,Rolón,42007040,,,,,1,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Atreucó,Tomas M. Anchorena,42007050,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Caleu Caleu,La Adela,42014020,2,,,,1,,,,,,,,,,,,13,,,318,,,,157,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Capital,Anguil,42021010,67,,,,1,,,,,23,68,,,78,,,95,,12,97,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Capital,Santa Rosa,42021020,9,1,,1,3,,115,84,,40,1,,,295,,996,43,,,19985,,,,427,,4336,,13,,,2642,,,2,,4143,,,,,121,,,,,4150,,,,,,,,,,,,,10574,,,,,,,,,,,,,,,,,,,,1117
LA PAMPA,Catriló,Catriló,42028010,330,,,,1,,,,,,1,,,5,,,316,,49,181,,8,,,,207,,,,,56,,,,,90,,,,,,,,,,115,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,11
LA PAMPA,Catriló,La Gloria,42028020,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Catriló,Lonquimay,42028030,72,,,,1,,,,,,173,,,65,,,26,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Catriló,Uriburu,42028040,98,,,,1,,,,,,42,,,24,,,12,,10,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chalileo,Santa Isabel,42049010,1,,,,1,,,,,,50,,,,,,109,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chapaleufú,Bernardo Larroude,42056010,66,,,,1,,,16,,,85,,,127,,,162,,9,109,,,,,,7,,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chapaleufú,Ceballos,42056020,1,,,,1,,,15,,,16,,,36,,,,,,2,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,1,,,,1,,,11,,,69,,,72,,,,,,72,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chapaleufú,Intendente Alvear,42056040,5,,,,1,,,122,,,105,,,1039,,5,,,,68,,,,29,,24,,,,,48,,,,,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chapaleufú,Sarah,42056050,,,,,2,,,,,,,,,,,,,,,15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chapaleufú,Vértiz,42056060,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Chical Co,La Humada,42063020,,,,,1,,,,,,,,,,,,126,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Conhelo,Conhelo,42035010,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Conhelo,Eduardo Castex,42035020,1267,,,,1,,1,453,,,162,,,376,,7,141,,202,94,,,,20,,255,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Conhelo,Mauricio Mayer,42035030,,,,,1,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Conhelo,Monte Nievas,42035040,,,,,1,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Conhelo,Rucanelo,42035050,1,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Conhelo,Winifreda,42035060,2,,,,,,,,,,,,,,,,385,,310,,,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Curacó,Gobernador Duval,42042010,,,,,1,,,,,,,,,,,,52,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Curacó,Puelches,42042020,,,,,1,,,,,,,,,,,,17,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Guatraché,Alpachiri,42070010,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Guatraché,General Manuel J. Campos,42070020,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Guatraché,Guatraché,42070030,280,,,,1,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Guatraché,Perú,42070040,,,,,,,,,,,,,,,,,,,,28,,,,,,7,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Guatraché,Santa Teresa,42070050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Hucal,Abramo,42077010,2,,,,,,,,,,32,,,11,,,12,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Hucal,Bernasconi,42077020,12,,,,1,,,,,,227,,,127,,,126,,,75,,,,,,82,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,1,,,,,,,,,,,,,690,,,72,,62,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Hucal,Jacinto Arauz,42077050,5,,,1,1,,,,,,631,,,52,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Limay Mahuida,La Reforma,42091010,,,,,1,,,,,,,,,,,,57,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,1,,,,,,,,,,,,,,,,10,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Loventué,Carro Quemado,42098010,1,,,,1,,,,,,,,,20,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Loventué,Loventué,42098020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Loventué,Luan Toro,42098030,,,,,1,,,,,,,,,21,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Loventué,Telén,42098040,1,,,,1,,,,,,,,,50,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Loventué,Victorica,42098050,2,,,,1,,,,,,,,,192,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Maracó,Agustoni,42105010,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Maracó,Dorila,42105020,1,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Maracó,General Pico,42105030,5,,,2,1,,46,1,,,1,,,1,,1387,,,1,12194,,,,849,,3,,,,,3310,,,,,1,,,,,,,,,,288,,,,,,,,,,,,,798,,,,54,,,,,,,,,,,,,,,,337
LA PAMPA,Maracó,Speluzzi,42105040,1,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Otros,OTROS,Sin Datos,116,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Puelén,25 de Mayo,42112020,18,,,,,,,,,,482,,,264,,,949,,151,,,110,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Puelén,Casa De Piedra,42112005,2,,,,,,,,,,,,,,,,29,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Puelén,Puelén,42112010,1,,,,1,,,,,,,,,57,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Quemú Quemú,Colonia Barón,42119010,,,,,1,,,,,,,,,230,,,,,10,550,,,,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Quemú Quemú,Miguel Cané,42119030,106,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,115,,,,1,,,,,,,,,,,,,,120,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Quemú Quemú,Relmo,42119050,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,,,,,,,,,,,,,,90,,,,,34,120,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Rancul,Caleufú,42126010,2,,,,1,,,,,,,,,541,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Rancul,La Maruja,42126030,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Rancul,Parera,42126040,3,,,,1,,,65,,,224,,,168,,,,,5,193,,,,,,8,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Rancul,Quetrequén,42126060,1,,,,1,,,3,,,30,,,28,,,,,,80,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Rancul,Rancul,42126070,3,,,1,1,,,323,,,181,,,133,,,,,58,,,,,1,,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Adolfo Van Praet,42133010,,,,,1,,,,,,,,,6,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Alta Italia,42133020,1,,,,1,,,,,,,,,,,,,,481,,,,,61,,16,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,2,,,,,,,3,,,13,,,34,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Embajador Martini,42133040,1,,,,1,,,173,,,,,,262,,3,,,,100,,,,,,2,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Falucho,42133050,,,,,1,,,1,,,30,,,29,,,,,,10,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Ingeniero Luiggi,42133060,1,,,,2,,,313,,,,,,726,,,,,187,407,,,,,,21,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Ojeda,42133070,,,,,,,,,,,,,,,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Realicó,Realicó,42133080,30,,,,1,,,86,,,624,,,786,,12,,,313,919,,,,44,,167,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Toay,Toay,42140020,2,,,,1,,,3,,14,,,,66,,38,7,,,1987,,,,66,,765,,,,,477,,,,,619,,,,,,,,,,536,,,,,,,,,,,,,1237,,,,,,,,,,,,,,,,,,,,109
LA PAMPA,Trenel,Arata,42147010,1,,,,1,,,34,,,141,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Trenel,Metileo,42147020,,,,,1,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Trenel,Trenel,42147030,1,,,1,1,,1,,,,,,,803,,4,,,122,,,,,6,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Utracán,Ataliva Roca,42154010,2,,,,1,,,,,42,,,,8,,,159,,,59,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Utracán,Chacharramendi,42154020,,,,1,1,,,,,,,,,,,,66,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Utracán,Colonia Santa María,42154030,5,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Utracán,General Acha,42154040,11,,,,1,,,41,,66,65,,,52,,7,,,,3218,,,,22,,987,,,,,144,,,,,129,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Utracán,Quehué,42154050,1,,,,1,,,,,,,,,,,,,,,,,,,,,227,,,,,4,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PAMPA,Utracán,Unanué,42154060,1,,,,,,,,,,,,,,,,,,,33,,,,,,22,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Arauco,Aimogasta,46007010,,,,,1,,,2,,,,,,16,,,,,,71,,,,,,105,,1499,,,1,,,,,89,,,,,,,,,,485,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Arauco,Estación Mazán,46007040,,,,1,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Arauco,Villa Mazán,46007050,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Capital,La Rioja,46014010,0,,,1,1,,,525,,,6,,,689,,,,,5,1594,,,,,,2816,,432,,,424,,,,,3117,,,,873,250,,,,,346,,,,,,,,,,,,,35211,,,,,,,,,,,,,,,,,,,,8456
LA RIOJA,Castro Barros,Aminga,46021010,,,,,,,,,,,,,,,,,,,,3,,,,,,,,164,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,Anillaco,46021020,,,,,1,,,,,,,,,,,,,,,10,,,,,,,,442,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,Anjullón,46021030,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,Chuquis,46021040,,,,,,,,,,,,,,,,,,,,2,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,Los Molinos,46021050,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,Pinchas,46021060,,,,,,,,,,,,,,,,,,,,4,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,San Pedro,46021070,,,,,,,,,,,,,,,,,,,,1,,,,,,,,71,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chamical,Chamical,46035010,,,,,1,,,8,,,,,,34,,,,,,95,,,,,,116,,2109,,,4,,,,,239,,,,,,,,,,651,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Chilecito,46042010,,,,,,,,233,,,,,,109,,,2,,,590,,,,,,1421,,2203,,,80,,,,,1209,,,,,7,,,,,1170,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,1534
LA RIOJA,Chilecito,Colonia Anguinán,46042020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,159,,,,,,,,43,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,La Puntilla,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Los Sarmientos,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,39,,,,,,,,,,43,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Malligasta,46042070,,,,,,,,,,,,,,,,,,,,1,,,,,,,,80,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Nonogasta,46042090,,,,1,,,,,,,,,,3,,,,,,17,,,,,,72,,524,,,6,,,,,177,,,,,,,,,,139,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,San Miguel,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,18,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,San Nicolás,46042100,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Santa Florentina,46042110,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Sañogasta,46042120,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Tilimuqui,46042130,,,,,,,,,,,,,,,,,,,,5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Chilecito,Vichigasta,46042140,0,,,,,,,,,,,,,,,,,,,8,,,,,,47,,20,,,9,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,,,,,,,,,,,,,,,,,,,,6,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,,,,,,,,,,,,,,,,,,,,1,,,,,,,,70,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Coronel Felipe Varela,Santa Clara,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,991,,,,,,,,215,,,,,,,,,,171,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,Angulos,46049020,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,Campanas,46049050,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,Chañarmuyo,46049060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,Famatina,46049070,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,La Cuadra,46049080,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,Pituil,46049090,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,Famatina,Santa Cruz,46049110,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,,,,,,,,,,,,,,,,,,,,6,,,,,,3,,117,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA RIOJA,General Belgrano,Chañar,46063020,,,,,,,,,,,,,,,,,,,,1,,,,,,5,,69,,,1,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
